tweet_id,retweeter,tweeter
7.4603E+17,StrongerInPress,UKLabour
7.4603E+17,Australiaunwra6,ShaunWatchorn
7.4603E+17,vote_leave,HenrySmithMP
7.4603E+17,StrongerInPress,The_TUC
7.4603E+17,Australiaunwra6,TubeAnalyst
7.4603E+17,DanHannanMEP,AmandeepBhogal
7.4603E+17,StrongerIn,The_TUC
7.4603E+17,DVATW,TheoPaphitis
7.4603E+17,vote_leave,jamieamartin1
7.4603E+17,StrongerInPress,StrongerIn
7.4603E+17,vote_leave,BrexitInJune
7.4603E+17,DVATW,DavidMilwr
7.4603E+17,DVATW,JakeThurmanUK
7.4603E+17,_CarltonCole9,_CarltonCole9
7.46031E+17,Patriotic_Brit,Patriotic_Brit
7.46031E+17,StrongerIn,TheGreenParty
7.46031E+17,StrongerInPress,StrongerIn
7.46031E+17,Patriotic_Brit,Doey_x
7.46031E+17,Patriotic_Brit,Matt__was__here
7.46031E+17,StrongerIn,LibDems
7.46031E+17,Patriotic_Brit,JSimkiss
7.46031E+17,Patriotic_Brit,GSwinburn
7.46031E+17,Patriotic_Brit,UnaDiscamus
7.46031E+17,LeaveEUOfficial,Y_Eurosceptics
7.46031E+17,Patriotic_Brit,dnBXSS
7.46031E+17,Australiaunwra6,LeapingwellIan
7.46031E+17,DVATW,ianjamesparsley
7.46031E+17,Patriotic_Brit,EVANSlufc
7.46031E+17,Patriotic_Brit,equalboomerator
7.46031E+17,vote_leave,andrealeadsom
7.46031E+17,vote_leave,MrRBourne
7.46031E+17,vote_leave,suttonnick
7.46031E+17,Australiaunwra6,Australiaunwra6
7.46031E+17,Australiaunwra6,Australiaunwra6
7.46031E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Patriotic_Brit,anony_ree
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Patriotic_Brit,YorksJAT
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Patriotic_Brit,jambo1966
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Patriotic_Brit,theFIRErises14
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,Patriotic_Brit,esclad
7.46032E+17,Australiaunwra6,Australiaunwra6
7.46032E+17,vote_leave,Alexicon83
7.46032E+17,Patriotic_Brit,DenaAshness
7.46032E+17,LeaveEUOfficial,suttonnick
7.46032E+17,vote_leave,VoteLeaveSA
7.46032E+17,Patriotic_Brit,GouldSam
7.46032E+17,vote_leave,Vote_LeaveMedia
7.46032E+17,Patriotic_Brit,bustedflush_uk
7.46032E+17,Patriotic_Brit,RoundLike
7.46032E+17,vote_leave,clewsyworld
7.46032E+17,StrongerInPress,YandHStrongerIn
7.46032E+17,Alexicon83,annafbeswick
7.46033E+17,Australiaunwra6,tinkerpuss
7.46033E+17,Stop_The_EU,htwiggy
7.46033E+17,vote_leave,DVATW
7.46033E+17,vote_leave,calvinrobinson
7.46033E+17,Patriotic_Brit,LiamRDSaunders
7.46034E+17,David_Cameron,StrongerIn
7.46034E+17,Patriotic_Brit,r4mbh4kt
7.46034E+17,Patriotic_Brit,vote_leave
7.46034E+17,Patriotic_Brit,LordFarquod
7.46034E+17,Patriotic_Brit,britishbrit007
7.46034E+17,Patriotic_Brit,woodstar00
7.46034E+17,Patriotic_Brit,jackpen95
7.46034E+17,Patriotic_Brit,ethan_wood__
7.46034E+17,Australiaunwra6,Australiaunwra6
7.46034E+17,UKLabour,akhanmep
7.46034E+17,Patriotic_Brit,teganjonessx
7.46034E+17,vote_leave,akhanmep
7.46034E+17,StrongerInPress,StrongerIn
7.46034E+17,Patriotic_Brit,materialgirl83
7.46034E+17,Patriotic_Brit,BritsLovePolls
7.46034E+17,vote_leave,LeeWatersUKIP
7.46034E+17,Patriotic_Brit,MikeRossP
7.46034E+17,LibDems,LeeHunt6
7.46034E+17,Patriotic_Brit,Htimsnalced
7.46034E+17,Patriotic_Brit,go_thriveuk
7.46034E+17,Patriotic_Brit,trickyred7980
7.46034E+17,Patriotic_Brit,FreeMyExistance
7.46035E+17,junayed_,junayed_
7.46035E+17,junayed_,junayed_
7.46035E+17,StrongerIn,akhanmep
7.46035E+17,StrongerIn,UKLabourIN
7.46035E+17,junayed_,junayed_
7.46035E+17,junayed_,junayed_
7.46035E+17,vote_leave,CherylGillanMP
7.46035E+17,vote_leave,BearGardenMan
7.46035E+17,vote_leave,Of_Mice_And_Ben
7.46035E+17,Rachael_Swindon,GeorginaCassar
7.46035E+17,Alexicon83,BritsLovePolls
7.46036E+17,Dwalingen,jennyriarchi
7.46036E+17,Alexicon83,Stop_The_EU
7.46036E+17,Dwalingen,Bob4UKIP2Brexit
7.46036E+17,Dwalingen,Dwalingen
7.46036E+17,Alexicon83,BanTheBBC
7.46036E+17,Dwalingen,Bob4UKIP2Brexit
7.46036E+17,junayed_,PhillipRowntree
7.46036E+17,vote_leave,cmackinlay
7.46036E+17,Alexicon83,RoundLike
7.46036E+17,vote_leave,blp_1995
7.46037E+17,StrongerIn,UKLabour
7.46037E+17,Alexicon83,RemainShame
7.46037E+17,Alexicon83,Marty_Caine
7.46037E+17,Fight4UK,Brexit4us
7.46037E+17,LibDems,caronmlindsay
7.46037E+17,vote_leave,conorburns_mp
7.46037E+17,vote_leave,Geoffrey_Cox
7.46038E+17,vote_leave,AmyLeedsTory
7.46038E+17,vote_leave,Ukip4Eddisbury
7.46038E+17,vote_leave,ThomasOCoffey
7.46038E+17,Fight4UK,LorraChaplin
7.46038E+17,vote_leave,betteroutofEU
7.46039E+17,vote_leave,darrengrimes_
7.46039E+17,JuliaHB1,vote_leave
7.4604E+17,JuliaHB1,iainmartin1
7.4604E+17,StrongerIn,IslingtonIn
7.4604E+17,junayed_,saniyesmith
7.4604E+17,StrongerIn,UKLabour
7.4604E+17,theordinaryman2,Danny_Harvey179
7.46041E+17,vote_leave,KirstyMLocke
7.46041E+17,davidschneider,thatlot
7.46042E+17,LibDems,LibDemEd
7.46042E+17,Patriotic_Brit,lhowie3
7.46042E+17,TheGreenParty,bristolgreen
7.46043E+17,StrongerIn,ChukaUmunna
7.46043E+17,vote_leave,VoteLeaveEM
7.46043E+17,Stop_The_EU,martinjdiggins
7.46043E+17,CarolineLucas,LeoWalton1987
7.46043E+17,CarolineLucas,IslingtonIn
7.46043E+17,CarolineLucas,islingtongreens
7.46043E+17,Rachael_Swindon,Unnamedinsider
7.46044E+17,theordinaryman2,theordinaryman2
7.46044E+17,theordinaryman2,theordinaryman2
7.46044E+17,vote_leave,MichelleDewbs
7.46044E+17,theordinaryman2,theordinaryman2
7.46044E+17,Leavethe_EU,ThomasOCoffey
7.46044E+17,Leavethe_EU,DannySkeff
7.46045E+17,theordinaryman2,theordinaryman2
7.46045E+17,theordinaryman2,theordinaryman2
7.46045E+17,DanHannanMEP,vote_leave
7.46045E+17,theordinaryman2,theordinaryman2
7.46045E+17,theordinaryman2,theordinaryman2
7.46045E+17,StrongerIn,UKLabourIN
7.46046E+17,vote_leave,Vote_To_Leave
7.46046E+17,LibDems,VictorKaufman
7.46046E+17,vote_leave,Leavethe_EU
7.46046E+17,vote_leave,Danny_Harvey179
7.46047E+17,vote_leave,SteveBakerHW
7.46047E+17,LibDems,anton_georgiou
7.46047E+17,StrongerIn,TheGreenParty
7.46047E+17,StrongerIn,scotstrongerin
7.46047E+17,CarolineLucas,JonNott
7.46047E+17,StrongerIn,LibDems
7.46047E+17,CarolineLucas,bcomininvisible
7.46047E+17,CarolineLucas,TheGreenParty
7.46047E+17,StrongerIn,SadiqKhan
7.46047E+17,Mike_Fabricant,ApexBrewery
7.46047E+17,LouiseMensch,andrejpwalker
7.46048E+17,LibDems,moegenie
7.46048E+17,HonourCovenant,HonourCovenant
7.46048E+17,Mike_Fabricant,LeaveEUOfficial
7.46048E+17,vote_leave,TeamTorbay
7.46048E+17,HonourCovenant,HonourCovenant
7.46048E+17,HonourCovenant,HonourCovenant
7.46048E+17,HonourCovenant,HonourCovenant
7.46048E+17,Dwalingen,Dwalingen
7.46049E+17,HonourCovenant,HonourCovenant
7.46049E+17,HonourCovenant,HonourCovenant
7.46049E+17,HonourCovenant,HonourCovenant
7.46049E+17,HonourCovenant,HonourCovenant
7.46049E+17,HonourCovenant,HonourCovenant
7.46049E+17,Alexicon83,robinjdpopley
7.46049E+17,LibDems,DunfLibDems
7.46049E+17,StrongerInPress,agcolehamilton
7.46049E+17,StrongerInPress,mtpennycook
7.46049E+17,StrongerInPress,UKLabourIN
7.46049E+17,vote_leave,CllrShrubsole
7.4605E+17,HonourCovenant,HonourCovenant
7.4605E+17,Alexicon83,Thepedant_
7.4605E+17,ChukaUmunna,EdDavie
7.4605E+17,Alexicon83,mayfireflie
7.4605E+17,Alexicon83,mayfireflie
7.4605E+17,vote_leave,BrexitInJune
7.4605E+17,HonourCovenant,HonourCovenant
7.46051E+17,HonourCovenant,HonourCovenant
7.46051E+17,Bonn1eGreer,VoteLeaveWD
7.46051E+17,Dwalingen,Dwalingen
7.46051E+17,Dwalingen,Dwalingen
7.46051E+17,vote_leave,matthewgordonn
7.46051E+17,Bonn1eGreer,Otto_English
7.46052E+17,bazlyons,bazlyons
7.46052E+17,StrongerIn,UKLabour
7.46052E+17,StrongerIn,UKLabourIN
7.46052E+17,HonourCovenant,HonourCovenant
7.46052E+17,HonourCovenant,HonourCovenant
7.46052E+17,HonourCovenant,HonourCovenant
7.46052E+17,HonourCovenant,HonourCovenant
7.46052E+17,HonourCovenant,HonourCovenant
7.46052E+17,HonourCovenant,HonourCovenant
7.46053E+17,NathanGillMEP,UKIPWales
7.46053E+17,HonourCovenant,HonourCovenant
7.46053E+17,HonourCovenant,HonourCovenant
7.46053E+17,HonourCovenant,HonourCovenant
7.46053E+17,vote_leave,vote_leave
7.46053E+17,HonourCovenant,HonourCovenant
7.46053E+17,HonourCovenant,HonourCovenant
7.46053E+17,vote_leave,vote_leave
7.46053E+17,HonourCovenant,HonourCovenant
7.46053E+17,HonourCovenant,HonourCovenant
7.46054E+17,David_Cameron,ConservativesIN
7.46054E+17,Alexicon83,AidenBeswick
7.46054E+17,Alexicon83,LIVESPURS
7.46054E+17,Alexicon83,bigread23
7.46054E+17,Alexicon83,TruePorkins
7.46054E+17,HonourCovenant,HonourCovenant
7.46054E+17,vote_leave,PrestonLeave
7.46054E+17,Alexicon83,RickHammer
7.46054E+17,Dwalingen,whathteheck
7.46054E+17,HonourCovenant,HonourCovenant
7.46055E+17,HonourCovenant,HonourCovenant
7.46055E+17,StrongerInPress,StrongerIn
7.46055E+17,StrongerInPress,UKLabourIN
7.46055E+17,DanHannanMEP,blp_1995
7.46055E+17,Alexicon83,toryelectioneer
7.46055E+17,Alexicon83,bernerlap
7.46055E+17,theordinaryman2,Leavethe_EU
7.46055E+17,Alexicon83,FionaMillsUKIP
7.46055E+17,Alexicon83,paulnuttallukip
7.46055E+17,Alexicon83,Y_Eurosceptics
7.46055E+17,Alexicon83,jamieamartin1
7.46055E+17,HonourCovenant,HonourCovenant
7.46055E+17,HonourCovenant,HonourCovenant
7.46055E+17,StrongerInPress,StrongerInPress
7.46055E+17,StrongerIn,weareeuropeuk
7.46055E+17,StrongerInPress,ben4bath
7.46055E+17,HonourCovenant,HonourCovenant
7.46056E+17,HonourCovenant,HonourCovenant
7.46056E+17,HonourCovenant,HonourCovenant
7.46056E+17,HonourCovenant,HonourCovenant
7.46056E+17,HonourCovenant,HonourCovenant
7.46056E+17,StrongerInPress,StrongerIn
7.46056E+17,Alexicon83,FreddiePSS
7.46056E+17,StrongerIn,Palomafaith
7.46056E+17,Alexicon83,mgilbert1984
7.46056E+17,HonourCovenant,HonourCovenant
7.46057E+17,HonourCovenant,HonourCovenant
7.46057E+17,Dwalingen,Blackbirds1632
7.46057E+17,HonourCovenant,HonourCovenant
7.46057E+17,NathanGillMEP,UKIPWales
7.46057E+17,DanHannanMEP,AlvinCarpio
7.46057E+17,HonourCovenant,HonourCovenant
7.46058E+17,vote_leave,cllrjoeporter
7.46058E+17,HonourCovenant,HonourCovenant
7.46058E+17,StrongerInPress,UKLabour
7.46058E+17,HonourCovenant,HonourCovenant
7.46058E+17,StrongerInPress,thomasbrake
7.46058E+17,sturdyAlex,DMReporter
7.46058E+17,vote_leave,PeteMorganTT
7.46059E+17,theordinaryman2,theordinaryman2
7.46059E+17,theordinaryman2,theordinaryman2
7.46059E+17,junayed_,GrizzlyKhan_
7.46059E+17,theordinaryman2,theordinaryman2
7.4606E+17,Dwalingen,FreddiePSS
7.4606E+17,Bonn1eGreer,NicolaSturgeon
7.4606E+17,Dwalingen,GrrrGraphics
7.4606E+17,StrongerInPress,SamGyimah
7.4606E+17,andyburnhammp,Andy4Manchester
7.4606E+17,StrongerInPress,MaryCreaghMP
7.4606E+17,LeaveEUOfficial,JakeThurmanUK
7.4606E+17,vote_leave,Crozza123
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,vote_leave,MitchellGoldie
7.46061E+17,Fight4UK,Leavethe_EU
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,StrongerInPress,jreedmp
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,StrongerInPress,David_Cameron
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,Danny_Harvey179
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Dwalingen,Dwalingen
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Fight4UK,theordinaryman2
7.46061E+17,Telegraph,TelePolitics
7.46061E+17,Fight4UK,WritingSupplier
7.46061E+17,Fight4UK,OpenBritain
7.46061E+17,Fight4UK,OpenBritain
7.46061E+17,StrongerInPress,GreensForEurope
7.46061E+17,Dwalingen,GrahamGtk1954
7.46061E+17,andrealeadsom,mariacaulfield
7.46062E+17,Dwalingen,patcondell
7.46062E+17,Alexicon83,vote_leave
7.46062E+17,Alexicon83,MitchellGoldie
7.46062E+17,andrealeadsom,andrealeadsom
7.46062E+17,StrongerIn,StrongerInPress
7.46062E+17,andrealeadsom,Donna_R_E
7.46062E+17,andrealeadsom,Donna_R_E
7.46062E+17,Dwalingen,JohnyMeldrum
7.46062E+17,Dwalingen,donaldstrowsers
7.46062E+17,Dwalingen,theordinaryman2
7.46062E+17,Bonn1eGreer,BexAtkinsonLord
7.46062E+17,Dwalingen,PowellPolitics
7.46062E+17,andrealeadsom,blinkerdbritain
7.46062E+17,andrealeadsom,BrexitNoww
7.46062E+17,vote_leave,mariacaulfield
7.46062E+17,Dwalingen,theordinaryman2
7.46062E+17,Alexicon83,LiamPLEdwards
7.46062E+17,andrealeadsom,pinkmonkeygin
7.46062E+17,theordinaryman2,theordinaryman2
7.46062E+17,theordinaryman2,theordinaryman2
7.46063E+17,vote_leave,Muslims4Britain
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,Alexicon83,mariacaulfield
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,Alexicon83,andrealeadsom
7.46063E+17,DanHannanMEP,Muslims4Britain
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,LibDems,SimonHughes
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,Bonn1eGreer,alifwst
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,PoliticsGhost,SupernovaeHD
7.46063E+17,theordinaryman2,theordinaryman2
7.46063E+17,Alexicon83,Muslims4Britain
7.46063E+17,theordinaryman2,theordinaryman2
7.46064E+17,LibDems,pimlicat
7.46064E+17,theordinaryman2,theordinaryman2
7.46064E+17,theordinaryman2,theordinaryman2
7.46064E+17,theordinaryman2,theordinaryman2
7.46064E+17,theordinaryman2,theordinaryman2
7.46064E+17,theordinaryman2,theordinaryman2
7.46064E+17,theordinaryman2,theordinaryman2
7.46064E+17,theordinaryman2,theordinaryman2
7.46064E+17,theordinaryman2,theordinaryman2
7.46064E+17,theordinaryman2,theordinaryman2
7.46064E+17,andyburnhammp,NWYoungLab
7.46064E+17,theordinaryman2,theordinaryman2
7.46065E+17,theordinaryman2,theordinaryman2
7.46065E+17,theordinaryman2,theordinaryman2
7.46065E+17,theordinaryman2,theordinaryman2
7.46065E+17,theordinaryman2,theordinaryman2
7.46065E+17,andrealeadsom,Muslims4Britain
7.46065E+17,theordinaryman2,theordinaryman2
7.46065E+17,theordinaryman2,theordinaryman2
7.46065E+17,andrealeadsom,vote_leave
7.46065E+17,andrealeadsom,vote_leave
7.46065E+17,andrealeadsom,Muslims4Britain
7.46065E+17,Alexicon83,theordinaryman2
7.46065E+17,TelePolitics,Telegraph
7.46065E+17,Telegraph,TelePolitics
7.46065E+17,Rachael_Swindon,Godfather19811
7.46065E+17,Dwalingen,Dwalingen
7.46066E+17,Alexicon83,theordinaryman2
7.46066E+17,andrealeadsom,vote_leave
7.46066E+17,andrealeadsom,tomhfh
7.46066E+17,Fight4UK,LeaveEUOfficial
7.46066E+17,Fight4UK,suttonnick
7.46066E+17,andrealeadsom,CllrShrubsole
7.46066E+17,Fight4UK,Y_Eurosceptics
7.46066E+17,andrealeadsom,BenJamminWalker
7.46066E+17,Fight4UK,LeaveEUOfficial
7.46066E+17,Fight4UK,John_mills_jml
7.46066E+17,Fight4UK,LiberalLeave
7.46067E+17,Fight4UK,LeaveEUOfficial
7.46067E+17,Fight4UK,Of_Mice_And_Ben
7.46067E+17,Fight4UK,LeaveEUOfficial
7.46067E+17,vote_leave,JbBruce11
7.46067E+17,Dwalingen,Dwalingen
7.46067E+17,junayed_,ssiiimmoonn
7.46067E+17,junayed_,Green20William
7.46067E+17,Dwalingen,Dwalingen
7.46067E+17,TelePolitics,Telegraph
7.46067E+17,vote_leave,ChrisPincher
7.46067E+17,Dwalingen,Dwalingen
7.46067E+17,patcondell,allisonpearson
7.46067E+17,Fight4UK,VotePursglove
7.46067E+17,Fight4UK,NathanGillMEP
7.46067E+17,Fight4UK,TheSun
7.46067E+17,StrongerInPress,bethnalgreenIN
7.46067E+17,StrongerInPress,UKLabour
7.46067E+17,StrongerInPress,UKLabour
7.46067E+17,Fight4UK,ajcdeane
7.46068E+17,Dwalingen,udouseless
7.46068E+17,Fight4UK,JuliaHB1
7.46068E+17,Fight4UK,Charlton_UKIP
7.46068E+17,Fight4UK,WalaaIdris
7.46068E+17,Fight4UK,MargotLJParker
7.46068E+17,Fight4UK,MargotLJParker
7.46068E+17,Dwalingen,HonourCovenant
7.46068E+17,StrongerIn,ElectoralCommUK
7.46068E+17,Dwalingen,PoliticsSense
7.46068E+17,LibDems,JamesWHarrison
7.46068E+17,StrongerIn,StrongerInPress
7.46068E+17,David_Cameron,ElectoralCommUK
7.46068E+17,Dwalingen,RT_com
7.46068E+17,Fight4UK,blp_1995
7.46068E+17,Fight4UK,vote_leave
7.46068E+17,Dwalingen,PoliticsSense
7.46069E+17,junayed_,SongWarmonger
7.46069E+17,StrongerInPress,UKLabourIN
7.46069E+17,RT_com,RTUKnews
7.46069E+17,Telegraph,TelePolitics
7.46069E+17,Fight4UK,ChrisPincher
7.46069E+17,Fight4UK,JbBruce11
7.46069E+17,Alexicon83,Michael_Taylor_
7.46069E+17,Fight4UK,vote_leave
7.46069E+17,Fight4UK,Muslims4Britain
7.46069E+17,Fight4UK,mariacaulfield
7.46069E+17,Fight4UK,vote_leave
7.46069E+17,Fight4UK,MitchellGoldie
7.46069E+17,Fight4UK,Crozza123
7.46069E+17,Fight4UK,PeteMorganTT
7.46069E+17,LibDems,binny_uk
7.46069E+17,Fight4UK,vote_leave
7.46069E+17,Fight4UK,cllrjoeporter
7.46069E+17,Fight4UK,PrestonLeave
7.4607E+17,StrongerInPress,CambridgeLabour
7.4607E+17,Fight4UK,vote_leave
7.4607E+17,Dwalingen,Stop_The_EU
7.4607E+17,Alexicon83,BradenDavy
7.4607E+17,Alexicon83,JA_Onion_Bhajis
7.4607E+17,Alexicon83,LaCatholicState
7.4607E+17,TomLondon6,saimelondon
7.4607E+17,Dwalingen,Fight4UK
7.4607E+17,Fight4UK,allisonpearson
7.4607E+17,Dwalingen,isaacpaul_10
7.4607E+17,Dwalingen,Schiedam_wtf
7.4607E+17,Dwalingen,Paulcoo04617620
7.4607E+17,Stop_The_EU,Stop_The_EU
7.4607E+17,Dwalingen,JbBruce11
7.4607E+17,Dwalingen,LordCarlG
7.46071E+17,BBCNews,bbcnickrobinson
7.46071E+17,Fight4UK,RaheemKassam
7.46071E+17,NicolaSturgeon,PeterMurrell
7.46071E+17,Telegraph,TelePolitics
7.46071E+17,jeremycorbyn,UKLabour
7.46071E+17,Fight4UK,vote_leave
7.46071E+17,Fight4UK,V5M1000
7.46071E+17,StrongerInPress,David_Cameron
7.46071E+17,Stop_The_EU,vote_leave
7.46071E+17,Fight4UK,patcondell
7.46071E+17,StrongerInPress,StrongerIn
7.46072E+17,Dwalingen,V_of_Europe
7.46072E+17,Alexicon83,jackADdawkins
7.46072E+17,Alexicon83,Cucked_UK
7.46072E+17,Alexicon83,ramcc86
7.46072E+17,Fight4UK,Htimsnalced
7.46072E+17,Fight4UK,ed_pountney
7.46072E+17,Dwalingen,Dwalingen
7.46072E+17,Fight4UK,BritsLovePolls
7.46072E+17,Fight4UK,UnaDiscamus
7.46072E+17,Fight4UK,Todaysopinionis
7.46072E+17,Fight4UK,UnaDiscamus
7.46072E+17,Fight4UK,UnaDiscamus
7.46072E+17,StrongerInPress,GlenisWillmott
7.46072E+17,Dwalingen,Dwalingen
7.46072E+17,Fight4UK,blitzduk
7.46072E+17,Dwalingen,Dwalingen
7.46072E+17,Fight4UK,Ironwand
7.46072E+17,Dwalingen,Dwalingen
7.46072E+17,Dwalingen,Dwalingen
7.46072E+17,Alexicon83,UpNorthandGRIM
7.46072E+17,Dwalingen,Dwalingen
7.46072E+17,Fight4UK,deacy72
7.46072E+17,StrongerIn,UKLabourIN
7.46072E+17,Fight4UK,GazWatty1
7.46072E+17,Fight4UK,PaulVodden
7.46072E+17,Dwalingen,Dwalingen
7.46072E+17,Patriotic_Brit,Scottish1997
7.46072E+17,Alexicon83,Dwalingen
7.46073E+17,Alexicon83,vote_leave
7.46073E+17,TheGreenParty,GreenJeanMEP
7.46073E+17,StrongerInPress,catherinemep
7.46073E+17,TheGreenParty,GreensForEurope
7.46073E+17,StrongerInPress,damiangreenmp
7.46073E+17,TheGreenParty,natalieben
7.46073E+17,Alexicon83,cllrjoeporter
7.46073E+17,StrongerInPress,UKLabour
7.46073E+17,SkyNews,KayBurley
7.46073E+17,LibDems,Daas1901
7.46073E+17,TheGreenParty,Another_Europe
7.46073E+17,junayed_,_phoebe_quinn
7.46073E+17,TheGreenParty,ElectoralCommUK
7.46074E+17,Alexicon83,Junderscoreling
7.46074E+17,SkyNews,AnnaJonesSky
7.46074E+17,Alexicon83,yellowfan26
7.46074E+17,Alexicon83,Mcmc1977Michael
7.46074E+17,Alexicon83,joshu_100
7.46074E+17,JuliaHB1,PolhomeEditor
7.46074E+17,bazlyons,ChribHibble
7.46075E+17,Dwalingen,tinkerpuss
7.46075E+17,UKLabour,SadiqKhan
7.46075E+17,StrongerInPress,welshlabour
7.46075E+17,StrongerInPress,FergalMcFerran
7.46075E+17,StrongerInPress,davidbicknell1
7.46075E+17,TomLondon6,richard_jlucas
7.46076E+17,vote_leave,PrescottBeth
7.46076E+17,Stop_The_EU,Dwalingen
7.46076E+17,Bonn1eGreer,BenChu_
7.46076E+17,StrongerIn,ElectoralCommUK
7.46076E+17,David_Cameron,ElectoralCommUK
7.46076E+17,TelePolitics,LettersDesk
7.46076E+17,TelePolitics,Telegraph
7.46077E+17,StrongerInPress,UKLabourIN
7.46077E+17,UKLabour,jeremycorbyn
7.46077E+17,StrongerIn,jeremycorbyn
7.46077E+17,StrongerIn,StrongerInPress
7.46077E+17,StrongerIn,StrongerInPress
7.46077E+17,vote_leave,theresedonnelly
7.46077E+17,StrongerInPress,UKLabour
7.46077E+17,StrongerIn,UKLabourIN
7.46077E+17,HonourCovenant,andy_demaine
7.46077E+17,StrongerInPress,StrongerInPress
7.46078E+17,DavidJo52951945,toadmeister
7.46078E+17,UKLabour,ElectoralCommUK
7.46078E+17,HonourCovenant,cmdorsey
7.46078E+17,HonourCovenant,craftylady55
7.46078E+17,vote_leave,AlasdairIS
7.46078E+17,HonourCovenant,LindaTester3
7.46078E+17,Telegraph,TelePolitics
7.46079E+17,DavidJo52951945,LeaveEUOfficial
7.46079E+17,vote_leave,ElectoralCommUK
7.46079E+17,HonourCovenant,INDXT
7.46079E+17,DickGraceless,BuzzFeedUK
7.46079E+17,LeaveEUOfficial,LeaveEUOfficial
7.4608E+17,LeaveEUOfficial,JuliaHB1
7.4608E+17,LibDems,nick_dacosta
7.4608E+17,LeaveEUOfficial,Telegraph
